Category,Price,Rating,Stock,Discount
2,2778.0,4.647670825820734,0,43.0
0,4752.0,4.589987920715608,0,1.0
2,4502.0,3.038292519108619,0,40.0
2,5016.970630372492,3.038292519108619,0,1.0
2,578.0,3.688162019635981,1,36.0
2,3137.0,2.530595786094526,1,49.0
2,7417.0,3.516107651706844,0,43.0
2,8024.0,3.038292519108619,0,2.0
2,5250.0,3.038292519108619,0,6.0
2,6554.0,3.038292519108619,0,29.0
2,7267.0,3.038292519108619,0,24.0
2,6122.0,2.5677161236461608,0,15.0
2,1362.0,3.9136540296959086,1,24.51590909090909
2,6562.0,3.6193144852124495,1,3.0
2,6879.0,3.038292519108619,0,8.0
3,6117.0,4.858685977036779,0,4.0
2,3182.0,4.874851836156545,0,49.0
2,5427.0,3.038292519108619,1,15.0
2,251.0,3.038292519108619,0,21.0
2,6250.0,3.038292519108619,0,33.0
3,4580.0,1.5320901750433862,0,39.0
2,9161.0,2.602243654999287,0,49.0
2,5821.0,1.168690444136142,1,17.0
2,9990.0,3.038292519108619,1,19.0
2,4347.0,2.568984286425842,0,3.0
3,2697.0,1.9174796816019517,0,30.0
2,9160.0,4.392384246470518,1,29.0
2,2072.0,3.038292519108619,0,10.0
2,2122.0,4.86095167402677,1,29.0
2,8731.0,3.038292519108619,1,38.0
3,5031.0,3.038292519108619,0,4.0
0,6557.0,3.038292519108619,1,32.0
2,3981.0,3.038292519108619,0,41.0
2,9459.0,3.490351838179834,1,42.0
2,3763.0,3.038292519108619,0,13.0
0,2466.0,3.038292519108619,0,12.0
0,6348.0,3.038292519108619,0,29.0
2,6345.0,3.038292519108619,1,4.0
2,4781.0,3.236473832492795,1,3.0
1,8345.0,3.038292519108619,1,41.0
0,5459.0,3.038292519108619,1,33.0
0,8521.0,1.081564565083486,1,40.0
2,2649.0,1.9854449132555,0,25.0
2,3101.0,1.9228916950178256,0,6.0
3,357.0,3.038292519108619,1,32.0
1,4299.0,2.938430507798154,0,29.0
2,9799.0,3.038292519108619,1,34.0
0,8832.0,3.038292519108619,0,17.0
0,8251.0,4.052873659464407,0,28.0
0,1465.0,1.835877107956549,0,24.51590909090909
0,9825.0,3.038292519108619,1,22.0
2,6442.0,3.038292519108619,0,34.0
1,7624.0,3.038292519108619,0,5.0
1,4061.0,2.882858329954204,0,28.0
2,190.0,3.038292519108619,0,0.0
2,4643.0,3.193527428593516,0,4.0
2,5219.0,3.038292519108619,1,49.0
2,1197.0,1.3007193796865226,1,24.51590909090909
1,8205.0,4.755317544912339,1,35.0
2,3125.0,3.295946652014962,0,24.51590909090909
3,7239.0,3.6103940069190337,0,48.0
2,262.0,3.038292519108619,0,36.0
2,7826.0,3.576635436154038,0,6.0
2,8532.0,4.6303470713260335,0,42.0
3,4625.0,1.718143163550882,0,36.0
2,4668.0,1.7613833832587744,0,23.0
0,5268.0,3.038292519108619,0,48.0
2,249.0,2.0809167459930693,0,15.0
2,5908.0,3.038292519108619,0,42.0
1,9697.0,3.038292519108619,0,26.0
1,8458.0,3.038292519108619,0,18.0
2,4741.0,3.038292519108619,0,27.0
0,6943.0,3.038292519108619,0,42.0
2,5016.970630372492,3.038292519108619,0,11.0
2,758.0,1.24949775543227,0,28.0
2,3169.0,2.619334913499717,0,25.0
2,7953.0,1.572071265516846,0,39.0
2,8793.0,3.006402453214005,1,6.0
3,9114.0,3.038292519108619,0,27.0
2,8893.0,2.5193505429065683,0,24.51590909090909
0,8713.0,2.3809932611851488,0,30.0
0,1269.0,3.038292519108619,0,38.0
2,8069.0,3.038292519108619,0,31.0
3,6751.0,2.337782569158563,0,2.0
2,4970.0,2.365565206916858,0,5.0
2,2323.0,3.038292519108619,0,24.51590909090909
2,5016.970630372492,3.038292519108619,0,0.0
0,5515.0,4.709544999960464,1,24.51590909090909
2,8846.0,1.3640831526286097,0,4.0
2,2584.0,3.038292519108619,1,1.0
2,7911.0,2.7657386196907554,1,37.0
3,6799.0,3.038292519108619,1,29.0
2,4620.0,4.340548431791186,0,10.0
2,9424.0,1.0760737682485182,1,24.51590909090909
2,8409.0,1.696635601842893,1,29.0
2,9063.0,3.624530680172045,1,24.51590909090909
2,8405.0,1.2189362743316066,0,48.0
2,8070.0,4.220245876716987,0,20.0
3,7564.0,2.576792877375157,0,35.0
3,8555.0,2.3813933482220966,1,22.0
2,1870.0,3.038292519108619,0,32.0
2,6864.0,2.8934828195730478,0,10.0
2,439.0,2.364554354883883,0,0.0
0,1425.0,1.8037601301099573,0,15.0
2,1612.0,3.032991895982947,0,16.0
2,1894.0,2.32948814776713,1,24.51590909090909
2,8975.0,4.469736333901759,1,32.0
2,807.0,3.038292519108619,0,13.0
2,2297.0,3.038292519108619,1,21.0
2,7800.0,3.038292519108619,0,5.0
1,1493.0,3.3836236749501865,1,45.0
2,2602.0,3.038292519108619,0,0.0
3,5381.0,4.767811269419312,1,10.0
1,5429.0,1.746249651651913,0,6.0
2,734.0,3.038292519108619,0,10.0
1,3365.0,4.175149077636549,0,29.0
3,9318.0,3.319298848791882,0,18.0
2,5220.0,3.038292519108619,0,0.0
2,381.0,3.0932853971576586,0,17.0
2,8707.0,3.038292519108619,1,39.0
2,3604.0,3.038292519108619,0,17.0
2,5078.0,4.391163208162469,1,6.0
2,8070.0,3.038292519108619,0,28.0
2,721.0,3.038292519108619,0,24.51590909090909
2,6921.0,3.038292519108619,1,37.0
3,2622.0,3.038292519108619,0,22.0
2,7231.0,3.038292519108619,0,6.0
2,340.0,3.038292519108619,1,27.0
2,9212.0,3.038292519108619,0,0.0
2,6472.0,3.038292519108619,0,27.0
2,3978.0,3.038292519108619,1,19.0
2,5746.0,3.038292519108619,1,2.0
2,3956.0,3.4559452367626182,0,23.0
3,8757.0,3.038292519108619,0,49.0
2,2820.0,3.0889237473550524,0,21.0
3,2001.0,3.038292519108619,1,23.0
2,412.0,3.760118968243407,1,21.0
2,6675.0,3.038292519108619,0,43.0
0,4317.0,3.038292519108619,1,13.0
2,8507.0,4.575949016312601,1,41.0
2,6784.0,2.0879591139976266,1,13.0
2,7635.0,3.038292519108619,1,5.0
2,9529.0,1.4609563879698744,0,31.0
2,1595.0,1.306888078818401,0,37.0
2,5669.0,3.038292519108619,1,38.0
2,5861.0,1.4703921216572344,1,40.0
2,2349.0,3.038292519108619,1,48.0
2,5766.0,3.038292519108619,1,3.0
2,7362.0,3.038292519108619,1,33.0
2,3256.0,2.771753928779113,0,45.0
2,9284.0,3.038292519108619,1,45.0
2,8597.0,3.517120302288795,0,23.0
2,4405.0,1.1026822552674769,0,33.0
2,2117.0,3.038292519108619,0,45.0
0,8642.0,3.038292519108619,0,43.0
2,5016.970630372492,3.038292519108619,1,3.0
0,6022.0,3.038292519108619,0,48.0
2,8132.0,2.7658498345678497,0,15.0
2,3170.0,2.1988624853534624,0,18.0
2,2608.0,1.8730838175058309,0,8.0
2,9544.0,1.508629504337426,0,47.0
2,6220.0,1.4109864352582258,0,32.0
2,1959.0,4.96277529037139,1,45.0
0,1403.0,3.038292519108619,0,24.51590909090909
2,3713.0,3.038292519108619,1,32.0
2,6148.0,3.038292519108619,0,3.0
2,3862.0,3.813108432235004,0,22.0
3,9438.0,3.69118375024206,1,36.0
1,395.0,3.038292519108619,0,24.0
2,6080.0,4.13238174203871,1,18.0
2,5296.0,2.7415569027617632,1,34.0
2,5348.0,1.5872258080389408,1,31.0
2,6248.0,2.889130250465094,0,39.0
2,8369.0,1.7741515707532138,0,44.0
2,3155.0,2.7562541960267173,0,6.0
2,2539.0,3.038292519108619,0,9.0
2,3112.0,3.038292519108619,1,16.0
3,2489.0,4.668760788357387,0,42.0
2,5533.0,3.038292519108619,0,34.0
2,8603.0,1.8951382789439115,1,35.0
2,6989.0,3.038292519108619,1,10.0
3,3064.0,1.783514835878143,1,22.0
2,176.0,3.038292519108619,1,33.0
2,8159.0,3.09958403972783,1,31.0
0,5080.0,2.1172213117371106,1,1.0
2,5642.0,3.038292519108619,0,28.0
2,7027.0,1.8155938044552264,0,24.51590909090909
2,8407.0,1.1340181503447693,1,38.0
2,878.0,3.038292519108619,0,41.0
2,2546.0,1.1583134665091674,1,34.0
2,9537.0,3.038292519108619,1,25.0
2,9600.0,3.316477940525572,0,32.0
2,7194.0,3.3294326510510706,0,38.0
2,6968.0,3.739367232964894,0,24.51590909090909
2,6292.0,1.1557269813348965,1,17.0
2,4870.0,3.038292519108619,1,14.0
2,6737.0,3.038292519108619,0,38.0
2,250.0,1.4368825660019104,0,30.0
2,5016.970630372492,3.4263169803936875,0,7.0
2,312.0,1.5370201492971782,0,39.0
3,8394.0,1.8188132957807648,1,22.0
2,1421.0,4.23336229004081,0,24.51590909090909
2,8693.0,3.186790808579415,0,24.0
2,2846.0,3.6408580302425873,0,6.0
2,3671.0,3.038292519108619,0,47.0
2,766.0,3.45755283587473,0,19.0
2,615.0,3.038292519108619,1,2.0
2,4309.0,3.038292519108619,1,17.0
2,2947.0,1.093895333353871,1,24.51590909090909
2,2841.0,2.5109712361162835,0,40.0
1,3923.0,1.4750528082467311,0,10.0
2,5658.0,3.963020662718985,0,29.0
2,6759.0,3.038292519108619,1,35.0
2,685.0,3.038292519108619,1,24.0
2,5206.0,3.038292519108619,0,35.0
2,5814.0,4.155485925483445,1,12.0
2,1419.0,2.3755719081128803,0,1.0
0,6016.0,1.844219155421802,0,1.0
2,5961.0,3.038292519108619,0,18.0
2,9489.0,3.038292519108619,0,5.0
2,1558.0,3.038292519108619,0,12.0
2,3892.0,1.9802288812656696,0,6.0
2,6904.0,3.038292519108619,1,36.0
2,663.0,3.084386434089388,1,5.0
0,1910.0,4.817531508955957,0,24.51590909090909
2,2804.0,1.3541939976991424,1,35.0
3,8625.0,4.025419857361529,0,36.0
2,8800.0,4.3667865198588895,1,26.0
2,3689.0,3.038292519108619,1,3.0
0,6869.0,3.010511245777053,1,49.0
2,3601.0,3.038292519108619,0,22.0
2,6657.0,3.038292519108619,0,47.0
2,5016.970630372492,3.038292519108619,1,35.0
3,5146.0,3.038292519108619,0,10.0
1,4242.0,3.993229233892656,1,47.0
2,7098.0,1.3018533062171231,0,23.0
0,3348.0,3.038292519108619,0,16.0
2,4592.0,3.038292519108619,1,25.0
0,7005.0,3.038292519108619,0,22.0
0,5074.0,3.038292519108619,1,41.0
0,9602.0,3.038292519108619,0,31.0
2,3742.0,4.209122065619451,0,19.0
3,454.0,3.038292519108619,1,32.0
2,4903.0,4.615306042277187,0,39.0
2,9658.0,3.038292519108619,1,15.0
2,4198.0,3.038292519108619,1,29.0
0,6336.0,3.648349511115054,0,11.0
2,9794.0,4.433559680432691,0,39.0
3,2201.0,3.038292519108619,0,25.0
2,5323.0,3.038292519108619,1,16.0
0,9152.0,4.768849526844075,1,11.0
2,5420.0,3.038292519108619,1,21.0
3,4763.0,3.038292519108619,1,11.0
2,247.0,3.038292519108619,0,24.51590909090909
2,2060.0,4.743226107544174,1,24.51590909090909
0,3372.0,3.038292519108619,0,5.0
3,8544.0,3.038292519108619,0,29.0
2,5016.970630372492,3.038292519108619,0,47.0
2,3299.0,3.004898449740812,1,32.0
2,2107.0,3.038292519108619,1,11.0
2,6765.0,3.4017721001746715,0,35.0
2,1853.0,3.038292519108619,1,11.0
2,8773.0,3.892084161133099,1,24.51590909090909
2,6671.0,3.038292519108619,0,30.0
2,8398.0,3.407813914668218,1,4.0
3,8742.0,3.038292519108619,0,4.0
2,8334.0,2.562769446410627,0,16.0
1,2790.0,3.038292519108619,0,24.51590909090909
1,6781.0,3.038292519108619,1,21.0
2,1215.0,2.382519172332373,0,30.0
0,5016.970630372492,3.038292519108619,0,14.0
2,8857.0,3.038292519108619,0,15.0
3,2882.0,3.691887480565236,1,24.51590909090909
2,6234.0,3.038292519108619,0,28.0
2,1214.0,1.4889967970912377,0,4.0
0,6991.0,1.0991491374509073,0,21.0
2,3364.0,3.038292519108619,1,3.0
2,8785.0,1.231135979753843,1,11.0
2,7313.0,3.038292519108619,1,1.0
2,9999.0,1.8349540527482608,0,30.0
2,8760.0,3.038292519108619,0,49.0
1,7933.0,3.038292519108619,0,36.0
2,6092.0,2.596015227920722,1,39.0
2,5178.0,3.33510540123526,0,20.0
2,8863.0,3.038292519108619,1,24.51590909090909
3,8514.0,4.704094088630431,1,46.0
0,7939.0,1.8201379880557416,1,48.0
0,1439.0,1.49980892352359,0,28.0
2,6981.0,3.038292519108619,1,24.0
2,7682.0,2.309511396277151,1,22.0
2,5937.0,3.038292519108619,0,24.51590909090909
0,185.0,3.038292519108619,1,9.0
2,5796.0,3.038292519108619,0,44.0
2,3646.0,3.038292519108619,1,33.0
2,6547.0,3.590183980800087,0,6.0
2,1523.0,1.246447333974714,1,22.0
2,9483.0,2.8233289222448383,0,24.51590909090909
2,9045.0,3.038292519108619,0,39.0
2,7897.0,3.038292519108619,0,27.0
2,7384.0,3.038292519108619,1,24.0
0,597.0,3.038292519108619,1,40.0
2,6194.0,3.223523933580829,0,14.0
2,1454.0,3.038292519108619,0,37.0
2,8628.0,3.038292519108619,0,14.0
3,5016.970630372492,3.038292519108619,0,43.0
2,1401.0,3.038292519108619,0,24.51590909090909
2,9590.0,3.038292519108619,0,41.0
2,4467.0,3.038292519108619,0,0.0
2,8003.0,1.2719634103923183,1,5.0
2,5934.0,3.038292519108619,0,18.0
2,2861.0,4.204148109144644,0,24.51590909090909
2,5376.0,1.729144769710075,0,8.0
2,4887.0,3.038292519108619,0,23.0
2,3204.0,3.0852183136217635,0,35.0
2,8557.0,3.038292519108619,1,10.0
3,3152.0,1.5743799713874789,0,6.0
2,1386.0,3.038292519108619,0,23.0
3,6728.0,3.038292519108619,0,39.0
2,2194.0,1.0642261261459067,1,22.0
2,7452.0,3.038292519108619,0,14.0
2,5192.0,1.6641113816121256,1,24.51590909090909
2,9782.0,2.47108086246004,0,24.51590909090909
2,7433.0,3.038292519108619,0,12.0
2,5036.0,3.038292519108619,1,24.51590909090909
2,4740.0,3.038292519108619,1,42.0
3,1263.0,3.038292519108619,0,24.51590909090909
3,8357.0,1.7571129612090046,0,37.0
2,4883.0,3.356603181776897,0,20.0
2,8437.0,3.876005948019308,1,21.0
2,3543.0,3.545775898544579,0,6.0
2,6441.0,3.038292519108619,0,0.0
0,8882.0,3.038292519108619,0,28.0
3,731.0,3.038292519108619,0,16.0
1,9812.0,3.75916033493222,0,25.0
2,7728.0,3.422209755291833,0,45.0
3,1824.0,1.0909424221396071,0,3.0
2,3447.0,3.038292519108619,1,45.0
2,7622.0,2.701567654531968,0,15.0
1,3420.0,1.1848571459127912,0,19.0
1,8741.0,3.932441093684445,1,24.51590909090909
2,3074.0,3.038292519108619,0,3.0
2,5016.970630372492,1.1215558829452807,0,32.0
0,3745.0,4.205694490998896,0,9.0
2,3042.0,3.038292519108619,1,16.0
2,2400.0,1.3811725819930412,1,34.0
2,4096.0,3.038292519108619,0,42.0
2,4157.0,3.038292519108619,1,30.0
2,5339.0,3.038292519108619,1,39.0
3,4602.0,3.038292519108619,1,17.0
3,1966.0,4.343531411256285,0,4.0
3,7406.0,3.6641339490192313,0,24.51590909090909
2,2708.0,4.139442600627813,0,44.0
2,5016.970630372492,1.0658018308663384,0,7.0
3,1222.0,3.038292519108619,1,49.0
1,3681.0,3.038292519108619,1,8.0
2,8110.0,3.038292519108619,0,48.0
3,9430.0,1.948900071416542,0,15.0
0,1328.0,3.038292519108619,1,30.0
2,6185.0,4.989849874633716,1,39.0
2,5541.0,3.038292519108619,0,7.0
2,9933.0,3.038292519108619,1,40.0
2,3528.0,4.685441756859109,0,24.51590909090909
2,4323.0,3.038292519108619,1,45.0
2,1421.0,1.901802966139031,0,49.0
2,8414.0,3.038292519108619,0,24.0
2,575.0,3.180869426375592,0,40.0
2,5611.0,3.038292519108619,1,33.0
3,3767.0,3.038292519108619,1,33.0
3,9988.0,1.9061038548430025,0,24.51590909090909
2,5666.0,2.8366771871128216,0,49.0
2,9959.0,4.6229925445751405,0,46.0
2,8091.0,2.23847511183858,0,47.0
0,7967.0,3.7150568192563207,0,42.0
2,1011.0,3.1505195801145547,1,10.0
0,2593.0,1.1455198820092525,0,43.0
2,9961.0,2.603816159663268,0,24.51590909090909
3,9227.0,2.252049239744512,0,9.0
1,7307.0,3.038292519108619,0,36.0
2,5364.0,3.038292519108619,0,29.0
2,1838.0,3.3811675728802784,1,18.0
2,5016.970630372492,3.1852193809894898,0,21.0
1,2997.0,1.1906524666363043,0,16.0
2,2531.0,4.923267635553529,0,30.0
2,2437.0,4.981286011728434,0,24.51590909090909
2,3034.0,3.7693396638196175,1,11.0
1,4573.0,1.8230936667496571,0,5.0
2,2466.0,2.521499443938243,0,44.0
1,2242.0,3.038292519108619,0,13.0
2,7805.0,3.038292519108619,0,20.0
2,2527.0,4.841731762239563,1,49.0
2,1378.0,3.038292519108619,0,44.0
2,6905.0,3.038292519108619,0,35.0
2,4960.0,3.991063665027448,1,31.0
2,5019.0,3.038292519108619,1,17.0
2,8568.0,2.269634937816817,0,15.0
2,7198.0,3.038292519108619,0,18.0
1,4905.0,3.038292519108619,1,23.0
2,9922.0,4.966695979833901,0,42.0
2,2774.0,3.038292519108619,0,0.0
0,4519.0,4.487539498587778,0,39.0
2,7967.0,3.038292519108619,0,13.0
2,6551.0,3.038292519108619,0,28.0
2,3831.0,3.971501091387312,0,19.0
2,2740.0,3.038292519108619,0,0.0
2,9069.0,3.038292519108619,0,28.0
2,743.0,3.2666453009250938,0,24.51590909090909
0,8725.0,3.85502097691188,0,9.0
1,6703.0,3.038292519108619,0,9.0
2,5016.970630372492,1.8028285225132024,1,19.0
2,7842.0,3.5875890463626194,0,16.0
0,6161.0,2.012897950373276,1,18.0
2,6083.0,2.2334745161481906,1,36.0
2,7025.0,4.430414663360271,0,25.0
2,276.0,3.447754406015238,0,3.0
2,4369.0,4.08384965154126,1,8.0
2,6546.0,3.038292519108619,0,49.0
2,2810.0,2.9125953662049064,0,47.0
2,5181.0,3.038292519108619,0,44.0
0,6848.0,4.927541879935664,1,26.0
2,968.0,1.0460489719471595,0,42.0
3,1999.0,3.6136907627431376,1,20.0
1,7902.0,1.7399794082660036,0,44.0
2,5369.0,3.038292519108619,0,29.0
0,1138.0,4.7438746861252925,0,4.0
2,9151.0,1.2258741719753914,0,18.0
2,1351.0,2.7391381724901405,0,3.0
2,3016.0,1.2469989657581504,0,1.0
2,1132.0,2.043756275903754,1,12.0
2,4874.0,3.038292519108619,0,20.0
3,5016.970630372492,4.019948636447628,1,5.0
2,1112.0,3.038292519108619,1,1.0
2,7446.0,3.038292519108619,0,42.0
2,4877.0,3.038292519108619,0,30.0
0,7769.0,3.038292519108619,0,45.0
0,4347.0,4.900050371878782,0,25.0
2,5350.0,3.038292519108619,1,27.0
2,3150.0,3.038292519108619,0,7.0
2,7050.0,3.038292519108619,0,37.0
1,6363.0,3.740762109598029,1,13.0
2,7639.0,3.038292519108619,1,33.0
1,1570.0,3.901696196119186,0,39.0
2,3725.0,3.9718178224517686,0,8.0
2,1253.0,3.038292519108619,0,24.0
2,4657.0,3.038292519108619,0,30.0
2,5411.0,3.038292519108619,1,24.51590909090909
2,3130.0,3.038292519108619,0,3.0
3,4062.0,3.5196211072832964,1,24.51590909090909
1,8524.0,3.038292519108619,0,5.0
2,8290.0,3.038292519108619,0,24.51590909090909
2,4264.0,3.909681734397807,0,3.0
2,3030.0,4.987106105235494,1,37.0
2,105.0,1.5633995804439635,1,31.0
2,4951.0,3.038292519108619,0,41.0
2,9551.0,3.038292519108619,1,4.0
1,8084.0,3.038292519108619,0,24.0
2,9269.0,3.038292519108619,1,10.0
2,9928.0,3.038292519108619,0,27.0
2,7405.0,3.038292519108619,0,31.0
2,4552.0,1.7649183166745015,1,28.0
2,9251.0,3.038292519108619,1,19.0
3,4983.0,4.272489890010996,0,7.0
2,9159.0,4.0598650529882185,1,9.0
2,3652.0,3.559027854038169,0,24.0
2,7022.0,1.5163202397740227,1,14.0
3,547.0,1.4760992404140794,0,15.0
2,7669.0,3.038292519108619,0,42.0
2,5107.0,3.038292519108619,0,17.0
2,6717.0,4.740635466189817,0,20.0
2,3245.0,4.319033347026181,1,14.0
2,5577.0,4.163708035379994,0,43.0
2,7120.0,3.4530845482900854,1,33.0
0,5016.970630372492,3.038292519108619,0,18.0
3,6841.0,1.9837671407858213,1,28.0
1,5059.0,3.038292519108619,1,16.0
1,5194.0,3.016283432098636,1,12.0
2,1656.0,2.0581245239360797,0,6.0
2,2876.0,3.1805350277484448,0,24.0
2,2904.0,3.736084141447903,0,43.0
2,8144.0,3.038292519108619,0,18.0
2,9151.0,3.038292519108619,0,27.0
2,8378.0,1.093233748201139,1,35.0
1,6686.0,3.4478348191094748,0,49.0
1,7901.0,3.881902706335059,0,31.0
0,7316.0,1.1431668188554256,0,0.0
2,3029.0,3.038292519108619,1,24.51590909090909
2,2197.0,1.7703280256450928,1,30.0
0,2030.0,3.038292519108619,1,24.51590909090909
2,5016.970630372492,3.038292519108619,0,44.0
2,9213.0,3.038292519108619,1,47.0
2,1422.0,2.2261399791401497,1,28.0
2,2691.0,3.038292519108619,0,48.0
2,1258.0,2.581632085681167,0,29.0
2,8763.0,4.802447804876793,1,11.0
2,6433.0,1.7904221543739025,0,24.51590909090909
2,7440.0,3.038292519108619,1,25.0
0,5016.970630372492,2.726068144497116,1,34.0
2,7003.0,3.038292519108619,0,3.0
2,7088.0,4.278213985580585,1,26.0
0,1578.0,3.038292519108619,0,24.51590909090909
3,565.0,1.614622862575568,0,49.0
2,2723.0,3.038292519108619,0,44.0
2,3928.0,3.038292519108619,0,9.0
2,4732.0,3.038292519108619,1,45.0
2,3521.0,3.038292519108619,0,33.0
3,3056.0,3.038292519108619,0,3.0
2,8187.0,2.3925842757960387,1,25.0
2,6147.0,3.038292519108619,0,4.0
2,4882.0,3.038292519108619,0,8.0
2,834.0,4.433580489430772,1,42.0
2,6961.0,3.038292519108619,0,10.0
2,1398.0,3.038292519108619,0,13.0
1,4700.0,1.3115500364157064,1,22.0
2,7868.0,3.742643662805146,0,14.0
2,8635.0,3.038292519108619,0,30.0
2,4601.0,3.393927340735492,1,7.0
2,873.0,3.038292519108619,0,15.0
0,3947.0,3.038292519108619,0,48.0
0,552.0,4.363436910080518,0,47.0
2,1398.0,3.348483731254529,1,31.0
1,8686.0,4.033833309413983,1,11.0
1,3958.0,2.3673214068574806,0,13.0
2,166.0,4.983784435131211,1,45.0
2,4374.0,1.124329677551391,0,13.0
2,9265.0,3.038292519108619,0,47.0
3,9181.0,3.038292519108619,1,14.0
2,9966.0,3.038292519108619,1,16.0
2,7087.0,3.038292519108619,1,47.0
3,3673.0,2.919233192395452,1,40.0
2,6764.0,3.038292519108619,0,46.0
2,8254.0,3.038292519108619,0,7.0
2,2470.0,2.7908227007992448,1,23.0
0,7870.0,3.038292519108619,1,45.0
2,9526.0,3.038292519108619,0,5.0
2,3396.0,2.132233504759987,0,35.0
2,5016.970630372492,2.7353258128642164,0,47.0
1,8533.0,3.038292519108619,0,1.0
2,6313.0,4.445257201955261,1,18.0
0,1188.0,2.5155349926474044,0,31.0
2,2365.0,3.038292519108619,1,31.0
1,288.0,2.001250539770596,0,11.0
2,5009.0,3.082572756233187,1,37.0
2,9634.0,3.038292519108619,0,48.0
2,9485.0,3.038292519108619,0,24.0
2,7374.0,3.038292519108619,0,43.0
2,233.0,2.64773583154752,0,7.0
2,5326.0,2.471724023565281,0,4.0
0,5257.0,3.038292519108619,0,31.0
0,1853.0,3.041639608395065,0,15.0
